-0.3,0.0,0.001796205761533545,-3.0050650055914327e-19,0.011823481610431816,-1.776537237513099e-21,0.0,0.0,0.1796205761533545,18.791028807667725,-1.5024799900455695e-17,0.5911809675356607,0.0,0.0,0.0,0.218038,0.0,0.0,0.0,0.0,0.0,-4.803799999999999,-0.3,0.0,-0.12,0.0,0.0,-5.0,0.0,-0.0,0.045998573303222656,110.395,30.224812929348737,206.6829407452
-0.2999581715660579,1.0630650928240556e-21,0.006964194977083302,-5.461725106766986e-19,0.021590592438773436,-5.911901800254285e-21,0.004182843394207541,1.0630650928240557e-19,0.3371783454016213,17.689124871115762,-1.2280060726273773e-17,0.4883679576190825,0.0,0.0,0.0,0.312152,0.0,0.0,0.0,0.0,0.0,-4.607599999999998,-0.3,0.0,-0.21624179423846646,0.0,0.0,-4.624179423846645,-3.0050650055914327e-19,0.011823481610431816,0.2609984874725342,99.525,26.417149924507537,208.83636590357588
-0.29980264059863126,5.0070950615982976e-21,0.015074199086357317,-7.522169112830618e-19,0.02942197204754211,-1.0997633253450044e-20,0.011370253348459787,2.880964875950186e-19,0.4738220655257803,16.646065667894323,-1.0296037467966432e-17,0.3915824936934017,0.0,0.0,0.0,0.4023419999999999,0.0,0.0,0.0,0.0,0.0,-4.411399999999997,-0.2999581715660579,1.0630650928240556e-21,-0.3051878050229167,0.004182843394207541,1.0630650928240557e-19,-4.270421654598376,-5.461725106766986e-19,0.021590592438773436,0.4389984607696533,89.9474,23.072291582934568,211.8016388867542
-0.29948314210346344,1.3122858564505839e-20,0.025717827416783818,-9.30976788908845e-19,0.0354807258890362,-1.609933964527891e-20,0.02057959616832268,5.234798626957355e-19,0.5905407675168697,15.652709513927782,-8.930048422892858e-18,0.3029498475197502,0.0,0.0,0.0,0.4886079999999999,0.0,0.0,0.0,0.0,0.0,-4.215199999999996,-0.29980264059863126,5.0070950615982976e-21,-0.3872678009136426,0.011370253348459787,2.880964875950186e-19,-3.9375779344742163,-7.522169112830618e-19,0.02942197204754211,0.6079988479614258,81.5177,20.127641135922385,215.31088596319756
-0.2989671583715308,2.6330480816875744e-20,0.038507619779895655,-1.0899151874795028e-18,0.039954892839179405,-2.062345761831227e-20,0.03101877702493891,7.972823625412547e-19,0.6884384687943144,14.71414577826675,-7.938720611231416e-18,0.22371803923933248,0.0,0.0,0.0,0.5709499999999998,0.0,0.0,0.0,0.0,0.0,-4.018999999999995,-0.29948314210346344,1.3122858564505839e-20,-0.4628901725832161,0.02057959616832268,5.234798626957355e-19,-3.6246592324831264,-9.30976788908845e-19,0.0354807258890362,0.7759988307952881,74.1073,17.549703996054074,219.14926403622604
-0.2982363157309375,4.5288044155606806e-20,0.053077713069488885,-1.2351521496974017e-18,0.04304309423588783,-2.421668791708214e-20,0.04206548703439392,1.0984739713318511e-18,0.7685708601650083,13.827655289552842,-7.25471480350968e-18,0.15441701087392526,0.0,0.0,0.0,0.6493679999999997,0.0,0.0,0.0,0.0,0.0,-3.8227999999999955,-0.2989671583715308,2.6330480816875744e-20,-0.5324423802201042,0.03101877702493891,7.972823625412547e-19,-3.3305615312056807,-1.0899151874795028e-18,0.039954892839179405,0.9459984302520752,67.5919,15.295432231585416,223.12989874565307
-0.29728321113832096,7.046383973707766e-20,0.06908280338394311,-1.3700404046509088e-18,0.04494370225983683,-2.6694810196646805e-20,0.053244972227267456,1.419105586815234e-18,0.8319381712804133,12.990397404319374,-6.739269060141185e-18,0.09503473937451111,0.0,0.0,0.0,0.7238619999999997,0.0,0.0,0.0,0.0,0.0,-3.6265999999999963,-0.2982363157309375,4.5288044155606806e-20,-0.5962902869305109,0.04206548703439392,1.0984739713318511e-18,-3.0542291398349874,-1.2351521496974017e-18,0.04304309423588783,1.1209948062896729,61.8609,13.326195245234997,227.0991118784268
-0.2961086904653018,1.0218578682049622e-19,0.08619700306251145,-1.49790305385582e-18,0.04584701544933594,-2.79914715396344e-20,0.06420709507465067,1.7530891215266224e-18,0.8794817965764226,12.199500298143626,-6.390483027005097e-18,0.04516773117560246,0.0,0.0,0.0,0.7944319999999996,0.0,0.0,0.0,0.0,0.0,-3.430399999999997,-0.29728321113832096,7.046383973707766e-20,-0.6547791966160565,0.053244972227267456,1.419105586815234e-18,-2.7946618287195832,-1.3700404046509088e-18,0.04494370225983683,1.2909955978393555,56.8167,11.607543784561532,230.93236474069678
-0.29471962813561814,1.406737694513489e-19,0.10411152516106206,-1.6214070250062776e-18,0.04592997669149093,-2.8120998811362144e-20,0.07469913789371413,2.0957091415586445e-18,0.9119704132786388,11.446458663238403,-6.175184917325261e-18,0.004148252518352668,0.0,0.0,0.0,0.8610779999999996,0.0,0.0,0.0,0.0,0.0,-3.2341999999999977,-0.2961086904653018,1.0218578682049622e-19,-0.7082349969374881,0.06420709507465067,1.7530891215266224e-18,-2.5509182034235742,-1.49790305385582e-18,0.04584701544933594,1.4609956741333008,52.3741,10.102414330809928,234.53062343962995
-0.29312715906409065,1.860631413917045e-19,0.12253169631587715,-1.742573742722527e-18,0.04535325163252745,-2.714994156474162e-20,0.08454776925903307,2.4432280524769156e-18,0.9300467022028693,10.72512511988908,-6.060829349899368e-18,-0.02883757744092008,0.0,0.0,0.0,0.9237999999999995,0.0,0.0,0.0,0.0,0.0,-3.0379999999999985,-0.29471962813561814,1.406737694513489e-19,-0.7569664748389375,0.07469913789371413,2.0957091415586445e-18,-2.3222295867213587,-1.6214070250062776e-18,0.04592997669149093,1.63299560546875,48.4678,8.781605862479163,237.82495180268904
-0.2913451176415171,2.384261595632457e-19,0.1411776215545681,-1.861983505620574e-18,0.04425975969056109,-2.517718456538845e-20,0.09365637299831775,2.793073764677206e-18,0.9345458216662246,10.045285363722316,-5.975180803571799e-18,-0.054677114591311436,0.0,0.0,0.0,0.9825979999999995,0.0,0.0,0.0,0.0,0.0,-2.841799999999999,-0.29312715906409065,1.860631413917045e-19,-0.8012683036841224,0.08454776925903307,2.4432280524769156e-18,-2.1079532977971294,-1.742573742722527e-18,0.04535325163252745,1.803995132446289,45.0364,7.635850768415656,240.77101604476482
-0.28938876593443935,2.9778788071213485e-19,0.15978566921691273,-1.980311793509171e-18,0.04277354896608443,-2.2319248979917203e-20,0.10197879770945356,3.143098350211707e-18,0.9262589445682374,9.404866361604977,-5.9229038262068265e-18,-0.07431397523538906,0.0,0.0,0.0,1.0374719999999995,0.0,0.0,0.0,0.0,0.0,-2.6456,-0.2913451176415171,2.384261595632457e-19,-0.8414203784454315,0.09365637299831775,2.793073764677206e-18,-1.9072541783337746,-1.861983505620574e-18,0.04425975969056109,1.9639954566955566,42.0175,6.643461279397962,243.32515563946362
